id,ano,barrio,titulo,descripcion,direccion,longlat,presupuesto,tema,temaResumen,temaScrolli,subtema,beneficiarios,obrasOCampana,votos,estado
497,2020,VICENTE LÓPEZ,Seguridad del barrio: mejorar el equipamiento de tecnológico.,"Cámaras de vigilancia, puntos seguros, entre otros ",Ubicación random dentro del Barrio ,"-34.528498714113674, -58.474473322006546",   768431   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,383,EN EJECUCIÓN
498,2020,VILLA ADELINA,AVAPEA (Asoc Vecinos y Amigos de la Plaza E Ader),3º etapa del salón de usos múltiples,SANTIAGO DEL ESTERO Y TRIUNVIRATO ,"-34.53022691886144, -58.549678109415936",   2150000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,RECREACIÓN,POBLACIÓN EN GENERAL,1,845,EN EJECUCIÓN
499,2020,VILLA ADELINA,Club SUVA (Sociedades Unidas de Villa Adelina),"Construcción de una losa de 130 m2 en altura, mampostería perimetral y cubierta para nuevos vestuarios.",Ricardo Rojas 4055,"-34.52291336516049, -58.54455245790312",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,1182,EN EJECUCIÓN
500,2020,VILLA ADELINA,Escuela de Educación Técnica Nº 1,Poner en valor aulas del 1º piso. ,Cerrito 3966,"-34.52883622412805, -58.54992997956695",   2714970   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,JÓVENES,1,568,EN EJECUCIÓN
501,2020,VILLA ADELINA,Escuela Secundaria Nº 11,Provisión e instalación de equipos de A.A. e instalación del circuito eléctrico de alimentación.,GOBERNADOR CASTRO 3720,"-34.53235513749737, -58.54884297355724",   959886   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,NIÑOS,1,393,FINALIZADO
502,2020,VILLA ADELINA,Jardín de Infantes Nº 907,Reformar el patio de juegos,Cosme Argerich 3501,"-34.53103479078861, -58.544422330336815",   810000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,NIÑOS,1,885,EN EJECUCIÓN
503,2020,VILLA MARTELLI,Artistas Plásticos de Villa Martelli,Mobiliario y materiales para los cursos,LAVALLE 3890,"-34.54568534479019, -58.50716656076176",   96354   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,CULTURA,POBLACIÓN EN GENERAL,1,192,FINALIZADO
504,2020,VILLA MARTELLI,Bomberos Voluntarios de Vicente López,Equipamiento para el Destacamento de Villa Martelli,Av Maipú 1669,"-34.52211839263772, -58.48429519328403",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,2257,FINALIZADO
505,2020,VILLA MARTELLI,CEMINA Villa Martelli,Cambio y relocalización de termotanques,LAPRIDA 4450,"-34.551414740215336, -58.51150311268456",   500712   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,290,FINALIZADO
506,2020,VILLA MARTELLI,Centro Barrial Infantil Habana,Ampliación de la sala de computación,HABANA 170,"-34.55621862843535, -58.51903192954271",   744645   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,NIÑOS POBLACIÓN VULNERABLE,1,375,FINALIZADO
507,2020,VILLA MARTELLI,Club Atlético Laprida,Baño para personas con movilidad reducida y reformas en la planta baja,LAPRIDA 4440,"-34.55116979972601, -58.51121914059768",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,PERSONAS CON DISCAPACIDAD,1,1193,FINALIZADO
508,2020,VILLA MARTELLI,Cruz Roja Argentina,Puesto sanitario para extracción de sangre,Ubicación random dentro del Barrio ,"-34.551337644443485, -58.50942709910658",   675000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,979,FINALIZADO
509,2020,VILLA MARTELLI,Escuela Primaria Nº 11,Reparación y cambio de persianas de enrollar,ESTANISLAO DEL CAMPO 777,"-34.54062015783368, -58.500969272801086",   482798   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,NIÑOS,1,224,FINALIZADO
510,2020,VILLA MARTELLI,Escuela Secundaria Nº 2,Nuevo piso cementicio del patio de deportes y demarcación de canchas para deportes. Cambio de pizarrones en las aulas.,DEPRATTI ESQ. ZORROAQUIN,"-34.55184880720657, -58.504419934729874",   2395726   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,JÓVENES,1,767,EN EJECUCIÓN
511,2020,VILLA MARTELLI,Jardín de Infantes Nº 918,Equipamiento tecnológico,MOLDES E/BALCARCE y COCHABAMBA,"-34.55102251354769, -58.518550903317724",   357180   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,NIÑOS POBLACIÓN VULNERABLE,1,603,FINALIZADO
512,2020,VILLA MARTELLI,Jardín Maternal Municipal Nº 1,"Material didáctico, equipamiento para la cocina e instalación de un aire acondicionado.",MOLDES 4925,"-34.54122513569537, -58.47604000122788",   245279   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,NIÑOS POBLACIÓN VULNERABLE,1,375,FINALIZADO
513,2020,VILLA MARTELLI,La ecología empieza por casa,Talleres de reciclaje,Ubicación random dentro del Barrio ,"-34.551337644443485, -58.50942709910658",   260000   ,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,RECICLADO,NIÑOS,2,216,FINALIZADO
